"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T0","Microglia","1","black",1799,TRUE,7.16616365885277e-37,13667,1338,1247,0.931988041853513,0.0912416770322675,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T0","Microglia","1","black",1799,TRUE,2.88786223369187e-30,4111,1338,514,0.384155455904335,0.125030406227195,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T0","Microglia","1","black",1799,TRUE,3.31943625449533e-28,10872,1338,1049,0.784005979073244,0.096486387049301,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T0","Microglia","1","black",1799,TRUE,9.81035340600785e-28,4410,1338,533,0.398355754857997,0.120861678004535,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T0","Microglia","1","black",1799,TRUE,3.42291713571406e-26,11912,1338,1114,0.832585949177877,0.0935191403626595,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T0","Microglia","1","black",1799,TRUE,2.39046940696176e-25,6709,1338,722,0.539611360239163,0.107616634371739,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T0","Microglia","1","black",1799,TRUE,1.1528334726291e-21,5468,1338,604,0.451420029895366,0.110460863204097,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T0","Microglia","1","black",1799,TRUE,1.1528334726291e-21,5468,1338,604,0.451420029895366,0.110460863204097,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T0","Microglia","1","black",1799,TRUE,1.1528334726291e-21,5468,1338,604,0.451420029895366,0.110460863204097,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T0","Microglia","1","black",1799,TRUE,1.44085397140536e-16,12730,1338,1138,0.850523168908819,0.0893951296150825,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T0","Microglia","1","black",1799,TRUE,4.83540155643942e-16,11983,1338,1085,0.810911808669656,0.0905449386631061,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T0","Microglia","1","black",1799,TRUE,1.09261615411093e-14,9757,1288,919,0.713509316770186,0.0941887875371528,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
"T0","Microglia","1","black",1799,TRUE,1.44033437574762e-13,7881,1288,770,0.597826086956522,0.0977033371399569,"GO:0043170","GO:BP","macromolecule metabolic process",16178,10919,"GO:0071704"
"T0","Microglia","1","black",1799,TRUE,1.90470223653754e-13,8309,1288,803,0.623447204968944,0.0966421952100132,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
"T0","Microglia","1","black",1799,TRUE,2.2367197474527e-13,8726,1288,835,0.648291925465838,0.0956910382764153,"GO:0044238","GO:BP","primary metabolic process",16178,11300,"GO:0008152"
"T0","Microglia","1","black",1799,TRUE,5.02652527994891e-13,4505,1288,488,0.37888198757764,0.108324084350721,"GO:0090304","GO:BP","nucleic acid metabolic process",16178,18717,"GO:0006139, GO:0043170"
"T0","Microglia","1","black",1799,TRUE,7.36070765444123e-13,4977,1288,528,0.409937888198758,0.106088004822182,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",16178,2004,"GO:0006725, GO:0034641, GO:0044238, GO:0046483, GO:1901360"
"T0","Microglia","1","black",1799,TRUE,7.64903327132689e-13,842,1338,134,0.100149476831091,0.159144893111639,"GO:1990234","GO:CC","transferase complex",16860,3836,"GO:1902494"
"T0","Microglia","1","black",1799,TRUE,1.02722921402204e-12,5231,1338,545,0.407324364723468,0.104186580003823,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T0","Microglia","1","black",1799,TRUE,1.08001266559458e-12,8651,1288,826,0.641304347826087,0.095480291295804,"GO:0044237","GO:BP","cellular metabolic process",16178,11299,"GO:0008152, GO:0009987"
"T0","Microglia","1","black",1799,TRUE,1.61398931270444e-12,1658,1338,219,0.163677130044843,0.132086851628468,"GO:1902494","GO:CC","catalytic complex",16860,3635,"GO:0032991"
"T0","Microglia","1","black",1799,TRUE,5.64890203923257e-12,5155,1288,539,0.418478260869565,0.104558680892338,"GO:0006725","GO:BP","cellular aromatic compound metabolic process",16178,2457,"GO:0044237"
"T0","Microglia","1","black",1799,TRUE,6.31115259272658e-12,9325,1288,874,0.678571428571429,0.0937265415549598,"GO:0071704","GO:BP","organic substance metabolic process",16178,17374,"GO:0008152"
"T0","Microglia","1","black",1799,TRUE,8.55560494112382e-12,5130,1288,536,0.416149068322981,0.10448343079922,"GO:0046483","GO:BP","heterocycle metabolic process",16178,12593,"GO:0044237"
"T0","Microglia","1","black",1799,TRUE,5.26643298655576e-11,2069,1364,253,0.185483870967742,0.122281295311745,"GO:0140096","GO:MF","catalytic activity, acting on a protein",17314,10409,"GO:0003824"
"T0","Microglia","1","black",1799,TRUE,8.22243230439023e-11,5519,1288,564,0.437888198757764,0.10219242616416,"GO:0034641","GO:BP","cellular nitrogen compound metabolic process",16178,9002,"GO:0006807, GO:0044237"
