"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T0","Endothelial_cells","9","black",385,TRUE,1.39799098563241e-46,1506,369,133,0.360433604336043,0.0883134130146082,"GO:0003723","GO:MF","RNA binding",17314,346,"GO:0003676"
"T0","Endothelial_cells","9","black",385,TRUE,1.21433030658971e-28,3391,369,170,0.46070460704607,0.0501327042170451,"GO:0003676","GO:MF","nucleic acid binding",17314,323,"GO:0097159"
"T0","Endothelial_cells","9","black",385,TRUE,5.404328573346e-26,4187,369,187,0.506775067750677,0.0446620491999045,"GO:0097159","GO:MF","organic cyclic compound binding",17314,9069,"GO:0005488"
"T0","Endothelial_cells","9","black",385,TRUE,7.86274225811707e-25,8309,341,272,0.797653958944281,0.0327355879167168,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
"T0","Endothelial_cells","9","black",385,TRUE,4.45971263062143e-23,4410,365,188,0.515068493150685,0.0426303854875283,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T0","Endothelial_cells","9","black",385,TRUE,5.26285141652689e-23,4111,365,180,0.493150684931507,0.0437849671612746,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T0","Endothelial_cells","9","black",385,TRUE,4.63223878101534e-22,7881,341,259,0.759530791788856,0.0328638497652582,"GO:0043170","GO:BP","macromolecule metabolic process",16178,10919,"GO:0071704"
"T0","Endothelial_cells","9","black",385,TRUE,1.15027295256455e-21,8726,341,274,0.803519061583578,0.031400412560165,"GO:0044238","GO:BP","primary metabolic process",16178,11300,"GO:0008152"
"T0","Endothelial_cells","9","black",385,TRUE,1.28912641251834e-21,182,341,36,0.105571847507331,0.197802197802198,"GO:0006457","GO:BP","protein folding",16178,2227,"GO:0009987, GO:0051604"
"T0","Endothelial_cells","9","black",385,TRUE,1.8359810722458e-21,5468,365,211,0.578082191780822,0.0385881492318947,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T0","Endothelial_cells","9","black",385,TRUE,1.8359810722458e-21,5468,365,211,0.578082191780822,0.0385881492318947,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T0","Endothelial_cells","9","black",385,TRUE,1.8359810722458e-21,5468,365,211,0.578082191780822,0.0385881492318947,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T0","Endothelial_cells","9","black",385,TRUE,9.78140089789388e-21,6709,365,238,0.652054794520548,0.0354747354300194,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T0","Endothelial_cells","9","black",385,TRUE,2.14814509951005e-20,5388,341,203,0.595307917888563,0.0376763177431329,"GO:0010467","GO:BP","gene expression",16178,4207,"GO:0009059"
"T0","Endothelial_cells","9","black",385,TRUE,5.77273828827038e-19,5519,341,203,0.595307917888563,0.0367820257292988,"GO:0034641","GO:BP","cellular nitrogen compound metabolic process",16178,9002,"GO:0006807, GO:0044237"
"T0","Endothelial_cells","9","black",385,TRUE,1.3147553051751e-18,9325,341,279,0.818181818181818,0.0299195710455764,"GO:0071704","GO:BP","organic substance metabolic process",16178,17374,"GO:0008152"
"T0","Endothelial_cells","9","black",385,TRUE,1.60293978894182e-18,5826,341,209,0.612903225806452,0.035873669756265,"GO:0009059","GO:BP","macromolecule biosynthetic process",16178,3272,"GO:0043170, GO:0044249, GO:1901576"
"T0","Endothelial_cells","9","black",385,TRUE,2.54662768640579e-18,612,341,57,0.167155425219941,0.0931372549019608,"GO:0016071","GO:BP","mRNA metabolic process",16178,5159,"GO:0016070"
"T0","Endothelial_cells","9","black",385,TRUE,4.64928207826056e-18,6604,341,225,0.659824046920821,0.0340702604482132,"GO:0044249","GO:BP","cellular biosynthetic process",16178,11305,"GO:0009058, GO:0044237"
"T0","Endothelial_cells","9","black",385,TRUE,1.70639766840528e-17,6662,341,225,0.659824046920821,0.0337736415490844,"GO:1901576","GO:BP","organic substance biosynthetic process",16178,22106,"GO:0009058, GO:0071704"
"T0","Endothelial_cells","9","black",385,TRUE,2.11067985388368e-17,276,267,40,0.149812734082397,0.144927536231884,"REAC:R-HSA-72203","REAC","Processing of Capped Intron-Containing Pre-mRNA",10842,1746,"REAC:R-HSA-8953854"
"T0","Endothelial_cells","9","black",385,TRUE,2.26658114540073e-17,13667,365,353,0.967123287671233,0.0258286383258945,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T0","Endothelial_cells","9","black",385,TRUE,4.13036954065445e-17,6702,341,225,0.659824046920821,0.0335720680393912,"GO:0009058","GO:BP","biosynthetic process",16178,3271,"GO:0008152"
"T0","Endothelial_cells","9","black",385,TRUE,8.76330484572738e-17,10872,365,311,0.852054794520548,0.0286055923473142,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T0","Endothelial_cells","9","black",385,TRUE,1.02978367447955e-16,4505,341,174,0.510263929618768,0.0386237513873474,"GO:0090304","GO:BP","nucleic acid metabolic process",16178,18717,"GO:0006139, GO:0043170"
"T0","Endothelial_cells","9","black",385,TRUE,1.04125058570967e-16,701,267,62,0.232209737827715,0.0884450784593438,"REAC:R-HSA-8953854","REAC","Metabolism of RNA",10842,1374,"REAC:0000000"
"T0","Endothelial_cells","9","black",385,TRUE,1.53587137405171e-16,4977,341,185,0.542521994134897,0.0371709865380751,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",16178,2004,"GO:0006725, GO:0034641, GO:0044238, GO:0046483, GO:1901360"
"T0","Endothelial_cells","9","black",385,TRUE,2.91642866812607e-16,9757,341,282,0.826979472140763,0.0289023265347955,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
"T0","Endothelial_cells","9","black",385,TRUE,3.10218882917496e-16,8651,341,262,0.768328445747801,0.0302855161253034,"GO:0044237","GO:BP","cellular metabolic process",16178,11299,"GO:0008152, GO:0009987"
"T0","Endothelial_cells","9","black",385,TRUE,3.33121322876303e-16,364,341,42,0.12316715542522,0.115384615384615,"GO:0006397","GO:BP","mRNA processing",16178,2182,"GO:0006396, GO:0016071"
"T0","Endothelial_cells","9","black",385,TRUE,1.2160365447978e-15,105,369,24,0.0650406504065041,0.228571428571429,"GO:0051082","GO:MF","unfolded protein binding",17314,7949,"GO:0005515"
"T0","Endothelial_cells","9","black",385,TRUE,1.35466774498001e-15,41,369,17,0.046070460704607,0.414634146341463,"GO:0044183","GO:MF","protein folding chaperone",17314,5985,"GO:0003674"
"T0","Endothelial_cells","9","black",385,TRUE,1.37643938028564e-15,5155,341,187,0.548387096774194,0.0362754607177498,"GO:0006725","GO:BP","cellular aromatic compound metabolic process",16178,2457,"GO:0044237"
"T0","Endothelial_cells","9","black",385,TRUE,2.06554480408534e-15,5130,341,186,0.545454545454545,0.0362573099415205,"GO:0046483","GO:BP","heterocycle metabolic process",16178,12593,"GO:0044237"
"T0","Endothelial_cells","9","black",385,TRUE,3.60891243978776e-15,209,267,33,0.123595505617978,0.157894736842105,"REAC:R-HSA-72172","REAC","mRNA Splicing",10842,2628,"REAC:R-HSA-72203"
"T0","Endothelial_cells","9","black",385,TRUE,5.37061486901334e-15,66,341,20,0.0586510263929619,0.303030303030303,"GO:0061077","GO:BP","chaperone-mediated protein folding",16178,15672,"GO:0006457"
"T0","Endothelial_cells","9","black",385,TRUE,1.06758252052964e-14,202,267,32,0.119850187265918,0.158415841584158,"REAC:R-HSA-72163","REAC","mRNA Splicing - Major Pathway",10842,2629,"REAC:R-HSA-72172"
"T0","Endothelial_cells","9","black",385,TRUE,1.31801250967791e-14,11912,365,324,0.887671232876712,0.0271994627266622,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T0","Endothelial_cells","9","black",385,TRUE,3.93636895374816e-14,618,365,51,0.13972602739726,0.0825242718446602,"GO:1990904","GO:CC","ribonucleoprotein complex",16860,4043,"GO:0032991"
"T0","Endothelial_cells","9","black",385,TRUE,3.98439063885265e-14,394,341,41,0.120234604105572,0.104060913705584,"GO:0008380","GO:BP","RNA splicing",16178,3222,"GO:0006396"
"T0","Endothelial_cells","9","black",385,TRUE,4.91625054571974e-14,5358,341,188,0.551319648093842,0.0350877192982456,"GO:1901360","GO:BP","organic cyclic compound metabolic process",16178,21926,"GO:0071704"
"T0","Endothelial_cells","9","black",385,TRUE,5.16379909229859e-14,11983,365,324,0.887671232876712,0.0270383042643745,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T0","Endothelial_cells","9","black",385,TRUE,5.44421625814435e-14,168,193,27,0.139896373056995,0.160714285714286,"KEGG:04141","KEGG","Protein processing in endoplasmic reticulum",8484,278,"KEGG:00000"
"T0","Endothelial_cells","9","black",385,TRUE,8.06545661252532e-14,288,341,35,0.102639296187683,0.121527777777778,"GO:0000375","GO:BP","RNA splicing, via transesterification reactions",16178,109,"GO:0008380"
"T0","Endothelial_cells","9","black",385,TRUE,1.07159128884211e-13,1199,365,73,0.2,0.060884070058382,"GO:0140513","GO:CC","nuclear protein-containing complex",16860,3557,"GO:0005634, GO:0032991"
"T0","Endothelial_cells","9","black",385,TRUE,4.90270468235707e-13,5725,365,197,0.53972602739726,0.034410480349345,"GO:0032991","GO:CC","protein-containing complex",16860,1340,"GO:0005575"
"T0","Endothelial_cells","9","black",385,TRUE,5.04508721268935e-13,104,341,22,0.0645161290322581,0.211538461538462,"GO:0006986","GO:BP","response to unfolded protein",16178,2639,"GO:0035966"
"T0","Endothelial_cells","9","black",385,TRUE,5.12290506401634e-13,4010,341,153,0.448680351906158,0.0381546134663342,"GO:0019538","GO:BP","protein metabolic process",16178,6075,"GO:0043170, GO:0044238, GO:1901564"
"T0","Endothelial_cells","9","black",385,TRUE,5.81433973842278e-13,117,341,23,0.0674486803519062,0.196581196581197,"GO:0035966","GO:BP","response to topologically incorrect protein",16178,9691,"GO:0006950, GO:0010033"
