"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T4","DA_like_neurons","11","black",422,TRUE,2.27389927797602e-07,4111,375,144,0.384,0.0350279737290197,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T4","DA_like_neurons","11","black",422,TRUE,4.45164958757393e-07,13667,375,345,0.92,0.0252432867491037,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T4","DA_like_neurons","11","black",422,TRUE,6.74028935955525e-07,4410,375,150,0.4,0.0340136054421769,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T4","DA_like_neurons","11","black",422,TRUE,5.84747469562094e-06,11912,375,311,0.829333333333333,0.0261081262592344,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T4","DA_like_neurons","11","black",422,TRUE,9.12922019086709e-06,612,365,39,0.106849315068493,0.0637254901960784,"GO:0016071","GO:BP","mRNA metabolic process",16178,5159,"GO:0016070"
"T4","DA_like_neurons","11","black",422,TRUE,0.00010476567327304,10755,375,284,0.757333333333333,0.0264063226406323,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T4","DA_like_neurons","11","black",422,TRUE,0.00012959075094665,10872,375,286,0.762666666666667,0.0263061074319352,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T4","DA_like_neurons","11","black",422,TRUE,0.00024702411182041,5468,375,166,0.442666666666667,0.0303584491587418,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T4","DA_like_neurons","11","black",422,TRUE,0.00024702411182041,5468,375,166,0.442666666666667,0.0303584491587418,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T4","DA_like_neurons","11","black",422,TRUE,0.00024702411182041,5468,375,166,0.442666666666667,0.0303584491587418,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T4","DA_like_neurons","11","black",422,TRUE,0.00049602857352703,5231,375,159,0.424,0.0303957178359778,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T4","DA_like_neurons","11","black",422,TRUE,0.00092286692042601,12730,375,319,0.850666666666667,0.0250589159465829,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T4","DA_like_neurons","11","black",422,TRUE,0.00150557893699606,364,365,25,0.0684931506849315,0.0686813186813187,"GO:0006397","GO:BP","mRNA processing",16178,2182,"GO:0006396, GO:0016071"
"T4","DA_like_neurons","11","black",422,TRUE,0.00191546611819997,273,365,21,0.0575342465753425,0.0769230769230769,"GO:1903311","GO:BP","regulation of mRNA metabolic process",16178,23484,"GO:0016071, GO:0051252"
"T4","DA_like_neurons","11","black",422,TRUE,0.00251472712773963,8726,365,241,0.66027397260274,0.0276186110474444,"GO:0044238","GO:BP","primary metabolic process",16178,11300,"GO:0008152"
"T4","DA_like_neurons","11","black",422,TRUE,0.00303866887442056,132,365,14,0.0383561643835616,0.106060606060606,"GO:1903313","GO:BP","positive regulation of mRNA metabolic process",16178,23486,"GO:0016071, GO:0051254, GO:1903311"
"T4","DA_like_neurons","11","black",422,TRUE,0.00420176457415859,1506,380,59,0.155263157894737,0.0391766268260292,"GO:0003723","GO:MF","RNA binding",17314,346,"GO:0003676"
"T4","DA_like_neurons","11","black",422,TRUE,0.00476762434093991,6709,375,189,0.504,0.0281711134297213,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T4","DA_like_neurons","11","black",422,TRUE,0.00585502204476211,434,380,25,0.0657894736842105,0.0576036866359447,"GO:0060589","GO:MF","nucleoside-triphosphatase regulator activity",17314,8391,"GO:0030234"
"T4","DA_like_neurons","11","black",422,TRUE,0.00585502204476211,434,380,25,0.0657894736842105,0.0576036866359447,"GO:0030695","GO:MF","GTPase regulator activity",17314,3988,"GO:0060589"
"T4","DA_like_neurons","11","black",422,TRUE,0.00659437286236543,2069,380,74,0.194736842105263,0.0357660705654906,"GO:0140096","GO:MF","catalytic activity, acting on a protein",17314,10409,"GO:0003824"
"T4","DA_like_neurons","11","black",422,TRUE,0.00735691069087864,11983,375,301,0.802666666666667,0.0251189184678294,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T4","DA_like_neurons","11","black",422,TRUE,0.00916949572094491,701,246,34,0.138211382113821,0.0485021398002853,"REAC:R-HSA-8953854","REAC","Metabolism of RNA",10842,1374,"REAC:0000000"
"T4","DA_like_neurons","11","black",422,TRUE,0.0098104425566132,2145,365,79,0.216438356164384,0.0368298368298368,"GO:0009056","GO:BP","catabolic process",16178,3269,"GO:0008152"
"T4","DA_like_neurons","11","black",422,TRUE,0.0126351346054374,9757,365,260,0.712328767123288,0.026647535103003,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
"T4","DA_like_neurons","11","black",422,TRUE,0.0129217433993434,33,365,7,0.0191780821917808,0.212121212121212,"GO:0000289","GO:BP","nuclear-transcribed mRNA poly(A) tail shortening",16178,83,"GO:0000288, GO:0000956"
"T4","DA_like_neurons","11","black",422,TRUE,0.0178665861792521,2056,380,72,0.189473684210526,0.0350194552529183,"GO:0016740","GO:MF","transferase activity",17314,2939,"GO:0003824"
"T4","DA_like_neurons","11","black",422,TRUE,0.0222569919099502,4904,380,143,0.376315789473684,0.0291598694942904,"GO:0003824","GO:MF","catalytic activity",17314,368,"GO:0003674"
"T4","DA_like_neurons","11","black",422,TRUE,0.0250473162058281,202,246,15,0.0609756097560976,0.0742574257425743,"REAC:R-HSA-72163","REAC","mRNA Splicing - Major Pathway",10842,2629,"REAC:R-HSA-72172"
"T4","DA_like_neurons","11","black",422,TRUE,0.0255737760069462,276,246,18,0.0731707317073171,0.0652173913043478,"REAC:R-HSA-72203","REAC","Processing of Capped Intron-Containing Pre-mRNA",10842,1746,"REAC:R-HSA-8953854"
"T4","DA_like_neurons","11","black",422,TRUE,0.0281253229035851,5646,365,166,0.454794520547945,0.0294013460857244,"GO:0071840","GO:BP","cellular component organization or biogenesis",16178,17446,"GO:0009987"
"T4","DA_like_neurons","11","black",422,TRUE,0.0349704042825851,666,380,31,0.0815789473684211,0.0465465465465465,"GO:0016301","GO:MF","kinase activity",17314,2763,"GO:0016772"
"T4","DA_like_neurons","11","black",422,TRUE,0.0361737367780973,149,375,12,0.032,0.0805369127516778,"GO:0150034","GO:CC","distal axon",16860,3594,"GO:0030424, GO:0110165"
"T4","DA_like_neurons","11","black",422,TRUE,0.0369306583440283,209,246,15,0.0609756097560976,0.0717703349282297,"REAC:R-HSA-72172","REAC","mRNA Splicing",10842,2628,"REAC:R-HSA-72203"
"T4","DA_like_neurons","11","black",422,TRUE,0.0369596445000097,515,380,26,0.068421052631579,0.0504854368932039,"GO:0004672","GO:MF","protein kinase activity",17314,975,"GO:0016301, GO:0016773, GO:0140096"
"T4","DA_like_neurons","11","black",422,TRUE,0.0392071414037887,5466,365,161,0.441095890410959,0.0294548115623857,"GO:0016043","GO:BP","cellular component organization",16178,5137,"GO:0071840"
"T4","DA_like_neurons","11","black",422,TRUE,0.0453210314092434,827,365,38,0.104109589041096,0.0459492140266022,"GO:0006396","GO:BP","RNA processing",16178,2181,"GO:0010467, GO:0016070"
"T4","DA_like_neurons","11","black",422,TRUE,0.0457666837240284,8309,365,226,0.619178082191781,0.0271994223131544,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
"T4","DA_like_neurons","11","blue",733,TRUE,8.35851142085713e-10,679,615,64,0.104065040650407,0.0942562592047128,"GO:0045202","GO:CC","synapse",16860,2140,"GO:0030054"
"T4","DA_like_neurons","11","blue",733,TRUE,1.06527606010456e-06,282,615,33,0.0536585365853659,0.117021276595745,"GO:0098794","GO:CC","postsynapse",16860,3257,"GO:0045202, GO:0110165"
"T4","DA_like_neurons","11","blue",733,TRUE,7.29980910738216e-06,828,615,63,0.102439024390244,0.0760869565217391,"GO:0043005","GO:CC","neuron projection",16860,1846,"GO:0120025"
"T4","DA_like_neurons","11","blue",733,TRUE,1.11510789223241e-05,756,594,61,0.102693602693603,0.0806878306878307,"GO:0048666","GO:BP","neuron development",16178,13349,"GO:0030182, GO:0048468"
"T4","DA_like_neurons","11","blue",733,TRUE,3.24934567763777e-05,247,615,28,0.0455284552845528,0.11336032388664,"GO:0098793","GO:CC","presynapse",16860,3256,"GO:0045202, GO:0110165"
"T4","DA_like_neurons","11","blue",733,TRUE,6.39169130887231e-05,985,594,71,0.11952861952862,0.0720812182741117,"GO:0048699","GO:BP","generation of neurons",16178,13381,"GO:0022008"
"T4","DA_like_neurons","11","blue",733,TRUE,6.71613505235121e-05,682,594,55,0.0925925925925926,0.0806451612903226,"GO:0031175","GO:BP","neuron projection development",16178,7333,"GO:0048666, GO:0120036"
"T4","DA_like_neurons","11","blue",733,TRUE,9.52356887197359e-05,13667,615,544,0.884552845528455,0.0398039072217751,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T4","DA_like_neurons","11","blue",733,TRUE,0.00012874850359975,344,615,33,0.0536585365853659,0.0959302325581395,"GO:0030424","GO:CC","axon",16860,932,"GO:0043005"
"T4","DA_like_neurons","11","blue",733,TRUE,0.00019838459976866,11912,615,487,0.791869918699187,0.0408831430490262,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T4","DA_like_neurons","11","blue",733,TRUE,0.00020950709445044,650,594,52,0.0875420875420875,0.08,"GO:0000902","GO:BP","cell morphogenesis",16178,242,"GO:0009653"
