"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T2","Oligodendrocytes","2","black",1174,TRUE,4.54268911022248e-38,13667,1033,980,0.948693126815102,0.0717055681568742,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T2","Oligodendrocytes","2","black",1174,TRUE,4.06172006558546e-37,10872,1033,852,0.824782187802517,0.0783664459161148,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T2","Oligodendrocytes","2","black",1174,TRUE,7.28326040244055e-34,11912,1033,896,0.867376573088093,0.0752182672934856,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T2","Oligodendrocytes","2","black",1174,TRUE,2.22298497847686e-30,6709,1033,595,0.575992255566312,0.0886868385750484,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T2","Oligodendrocytes","2","black",1174,TRUE,2.34715058217479e-30,5468,1033,514,0.49757986447241,0.0940014630577908,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T2","Oligodendrocytes","2","black",1174,TRUE,2.34715058217479e-30,5468,1033,514,0.49757986447241,0.0940014630577908,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T2","Oligodendrocytes","2","black",1174,TRUE,2.34715058217479e-30,5468,1033,514,0.49757986447241,0.0940014630577908,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T2","Oligodendrocytes","2","black",1174,TRUE,3.88121692538122e-30,11983,1033,891,0.862536302032914,0.07435533672703,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T2","Oligodendrocytes","2","black",1174,TRUE,2.19047392412472e-29,4111,1033,417,0.403678606001936,0.10143517392362,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.16845329874433e-28,12730,1033,923,0.89351403678606,0.0725058915946583,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.38635029805818e-27,4410,1033,433,0.419167473378509,0.0981859410430839,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T2","Oligodendrocytes","2","black",1174,TRUE,3.62220267520007e-26,9757,998,765,0.766533066132265,0.0784052475146049,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.49918806726994e-23,8726,998,699,0.700400801603206,0.0801054320421728,"GO:0044238","GO:BP","primary metabolic process",16178,11300,"GO:0008152"
"T2","Oligodendrocytes","2","black",1174,TRUE,2.30200322921962e-23,8309,998,674,0.675350701402806,0.0811168612348056,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
"T2","Oligodendrocytes","2","black",1174,TRUE,2.71342478466932e-22,7881,998,645,0.646292585170341,0.0818424057860678,"GO:0043170","GO:BP","macromolecule metabolic process",16178,10919,"GO:0071704"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.34530950625729e-20,9325,998,724,0.725450901803607,0.0776407506702413,"GO:0071704","GO:BP","organic substance metabolic process",16178,17374,"GO:0008152"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.4332079432182e-20,8651,998,685,0.686372745490982,0.0791815975031788,"GO:0044237","GO:BP","cellular metabolic process",16178,11299,"GO:0008152, GO:0009987"
"T2","Oligodendrocytes","2","black",1174,TRUE,9.63036044290995e-20,5519,998,487,0.487975951903808,0.0882406233013227,"GO:0034641","GO:BP","cellular nitrogen compound metabolic process",16178,9002,"GO:0006807, GO:0044237"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.55210705178454e-18,1506,1056,185,0.175189393939394,0.122841965471448,"GO:0003723","GO:MF","RNA binding",17314,346,"GO:0003676"
"T2","Oligodendrocytes","2","black",1174,TRUE,2.07662314535814e-16,5130,998,449,0.449899799599198,0.0875243664717349,"GO:0046483","GO:BP","heterocycle metabolic process",16178,12593,"GO:0044237"
"T2","Oligodendrocytes","2","black",1174,TRUE,3.23498372574198e-16,4977,998,438,0.438877755511022,0.0880048221820374,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",16178,2004,"GO:0006725, GO:0034641, GO:0044238, GO:0046483, GO:1901360"
"T2","Oligodendrocytes","2","black",1174,TRUE,5.74281214344303e-16,5155,998,449,0.449899799599198,0.0870999030067895,"GO:0006725","GO:BP","cellular aromatic compound metabolic process",16178,2457,"GO:0044237"
"T2","Oligodendrocytes","2","black",1174,TRUE,7.83909540798618e-16,5358,998,462,0.462925851703407,0.0862262038073908,"GO:1901360","GO:BP","organic cyclic compound metabolic process",16178,21926,"GO:0071704"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.41352419289566e-15,5388,998,463,0.463927855711423,0.085931700074239,"GO:0010467","GO:BP","gene expression",16178,4207,"GO:0009059"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.69468045811538e-15,1658,1033,189,0.18296224588577,0.113992762364294,"GO:1902494","GO:CC","catalytic complex",16860,3635,"GO:0032991"
"T2","Oligodendrocytes","2","black",1174,TRUE,3.54613244262592e-15,4505,998,402,0.402805611222445,0.0892341842397336,"GO:0090304","GO:BP","nucleic acid metabolic process",16178,18717,"GO:0006139, GO:0043170"
"T2","Oligodendrocytes","2","black",1174,TRUE,5.81639611967188e-15,5725,1033,478,0.462729912875121,0.0834934497816594,"GO:0032991","GO:CC","protein-containing complex",16860,1340,"GO:0005575"
"T2","Oligodendrocytes","2","black",1174,TRUE,1.84428078744132e-14,6662,998,541,0.542084168336673,0.0812068447913539,"GO:1901576","GO:BP","organic substance biosynthetic process",16178,22106,"GO:0009058, GO:0071704"
