"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T1","Oligodendrocytes","3","black",55,TRUE,0.00715459873767046,442,48,8,0.166666666666667,0.0180995475113122,"GO:0015629","GO:CC","actin cytoskeleton",16860,707,"GO:0005856"
"T1","Oligodendrocytes","3","black",55,TRUE,0.0210964381565036,380,48,7,0.145833333333333,0.0184210526315789,"GO:0005911","GO:CC","cell-cell junction",16860,439,"GO:0070161"
"T1","Oligodendrocytes","3","black",55,TRUE,0.0434241122323934,184,30,5,0.166666666666667,0.0271739130434783,"REAC:R-HSA-9013149","REAC","RAC1 GTPase cycle",10842,1785,"REAC:R-HSA-9012999"
"T1","Oligodendrocytes","3","blue",512,TRUE,3.84292450756506e-10,13667,435,404,0.928735632183908,0.0295602546279359,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T1","Oligodendrocytes","3","blue",512,TRUE,1.89755135111699e-08,10872,435,342,0.786206896551724,0.0314569536423841,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T1","Oligodendrocytes","3","blue",512,TRUE,2.20587305569225e-08,6709,435,239,0.549425287356322,0.0356237889402295,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T1","Oligodendrocytes","3","blue",512,TRUE,1.39194920100095e-07,4410,435,172,0.395402298850575,0.0390022675736961,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T1","Oligodendrocytes","3","blue",512,TRUE,1.59991162971475e-07,4111,435,163,0.374712643678161,0.0396497202627098,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T1","Oligodendrocytes","3","blue",512,TRUE,3.84922805804695e-07,11912,435,361,0.829885057471264,0.0303055742108798,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T1","Oligodendrocytes","3","blue",512,TRUE,2.56603357332708e-06,12730,435,376,0.864367816091954,0.0295365278868814,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T1","Oligodendrocytes","3","blue",512,TRUE,2.83139149317388e-05,5468,435,193,0.44367816091954,0.0352962692026335,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T1","Oligodendrocytes","3","blue",512,TRUE,2.83139149317388e-05,5468,435,193,0.44367816091954,0.0352962692026335,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T1","Oligodendrocytes","3","blue",512,TRUE,2.83139149317388e-05,5468,435,193,0.44367816091954,0.0352962692026335,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T1","Oligodendrocytes","3","blue",512,TRUE,3.38836565157221e-05,11983,435,356,0.818390804597701,0.0297087540682634,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00023247058425458,76,209,11,0.0526315789473684,0.144736842105263,"KEGG:05220","KEGG","Chronic myeloid leukemia",8484,471,"KEGG:00000"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00042898148067975,739,435,42,0.096551724137931,0.0568335588633288,"GO:0016604","GO:CC","nuclear body",16860,765,"GO:0005654, GO:0110165"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00085564342633241,7881,413,251,0.60774818401937,0.0318487501586093,"GO:0043170","GO:BP","macromolecule metabolic process",16178,10919,"GO:0071704"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00197103606748289,5313,413,182,0.440677966101695,0.0342555994729908,"GO:0031323","GO:BP","regulation of cellular metabolic process",16178,7372,"GO:0019222, GO:0044237, GO:0050794"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00199176426059403,5757,413,194,0.469733656174334,0.0336981066527705,"GO:0019222","GO:BP","regulation of metabolic process",16178,5789,"GO:0008152, GO:0050789"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00276308938883312,3592,413,133,0.322033898305085,0.0370267260579065,"GO:0019219","GO:BP","regulation of nucleobase-containing compound metabolic process",16178,5786,"GO:0006139, GO:0031323, GO:0051171, GO:0080090"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00298820502933536,5231,435,177,0.406896551724138,0.0338367424966546,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00462723586560056,4505,413,158,0.382566585956416,0.0350721420643729,"GO:0090304","GO:BP","nucleic acid metabolic process",16178,18717,"GO:0006139, GO:0043170"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00579276795730383,2428,413,97,0.234866828087167,0.0399505766062603,"GO:0009892","GO:BP","negative regulation of metabolic process",16178,3790,"GO:0008152, GO:0019222, GO:0048519"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00604780702377553,4027,413,144,0.348668280871671,0.0357586292525453,"GO:0016070","GO:BP","RNA metabolic process",16178,5158,"GO:0090304"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00689416861842236,9757,413,293,0.709443099273608,0.0300297222506918,"GO:0008152","GO:BP","metabolic process",16178,3159,"GO:0008150"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00803575824395619,3317,413,123,0.297820823244552,0.037081700331625,"GO:0051252","GO:BP","regulation of RNA metabolic process",16178,14047,"GO:0016070, GO:0019219, GO:0060255"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.00963168765658453,218,209,16,0.076555023923445,0.073394495412844,"KEGG:05166","KEGG","Human T-cell leukemia virus 1 infection",8484,447,"KEGG:00000"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0126973353019815,606,413,35,0.0847457627118644,0.0577557755775578,"GO:0031329","GO:BP","regulation of cellular catabolic process",16178,7378,"GO:0009894, GO:0031323, GO:0044248"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0130435366428072,2213,413,89,0.215496368038741,0.0402169001355626,"GO:0031324","GO:BP","negative regulation of cellular metabolic process",16178,7373,"GO:0009892, GO:0031323, GO:0044237, GO:0048523"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0147568213257978,15,286,5,0.0174825174825175,0.333333333333333,"REAC:R-HSA-9703648","REAC","Signaling by FLT3 ITD and TKD mutants",10842,2186,"REAC:R-HSA-9682385"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0187674362095311,1476,413,65,0.157384987893462,0.0440379403794038,"GO:0033554","GO:BP","cellular response to stress",16178,8567,"GO:0006950, GO:0051716"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0202515569947823,1449,413,64,0.154963680387409,0.044168391994479,"GO:0051254","GO:BP","positive regulation of RNA metabolic process",16178,14049,"GO:0010604, GO:0016070, GO:0045935, GO:0051252"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0221679170187496,4911,413,166,0.401937046004843,0.0338016697210344,"GO:0080090","GO:BP","regulation of primary metabolic process",16178,18320,"GO:0019222, GO:0044238"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0224378789132934,8309,413,255,0.617433414043584,0.030689613671922,"GO:0006807","GO:BP","nitrogen compound metabolic process",16178,2516,"GO:0008152"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0236183004237732,9325,413,280,0.677966101694915,0.0300268096514745,"GO:0071704","GO:BP","organic substance metabolic process",16178,17374,"GO:0008152"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0236349304151059,860,442,42,0.0950226244343891,0.0488372093023256,"GO:0030674","GO:MF","protein-macromolecule adaptor activity",17314,3987,"GO:0060090"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0260984122126262,68,209,8,0.0382775119617225,0.117647058823529,"KEGG:05211","KEGG","Renal cell carcinoma",8484,462,"KEGG:00000"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0262997725131563,2285,413,90,0.217917675544794,0.0393873085339169,"GO:0006357","GO:BP","regulation of transcription by RNA polymerase II",16178,2157,"GO:0006355, GO:0006366"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0321140372626876,4977,413,167,0.404358353510896,0.0335543500100462,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",16178,2004,"GO:0006725, GO:0034641, GO:0044238, GO:0046483, GO:1901360"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0338103991584627,310,413,22,0.0532687651331719,0.0709677419354839,"GO:0031331","GO:BP","positive regulation of cellular catabolic process",16178,7380,"GO:0009896, GO:0031325, GO:0031329, GO:0044248"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0347872809046562,5130,413,171,0.414043583535109,0.0333333333333333,"GO:0046483","GO:BP","heterocycle metabolic process",16178,12593,"GO:0044237"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0401536926254766,1636,413,69,0.167070217917676,0.0421760391198044,"GO:0045935","GO:BP","positive regulation of nucleobase-containing compound metabolic process",16178,12127,"GO:0006139, GO:0019219, GO:0031325, GO:0051173"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0418334608553987,418,442,25,0.0565610859728507,0.0598086124401914,"GO:0003682","GO:MF","chromatin binding",17314,328,"GO:0044877"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0419348835627208,1658,435,67,0.154022988505747,0.0404101326899879,"GO:1902494","GO:CC","catalytic complex",16860,3635,"GO:0032991"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0434796465593032,10,286,4,0.013986013986014,0.4,"REAC:R-HSA-2470946","REAC","Cohesin Loading onto Chromatin",10842,370,"REAC:R-HSA-68884"
"T1","Oligodendrocytes","3","blue",512,TRUE,0.0490267969447527,2256,413,88,0.213075060532688,0.0390070921985816,"GO:0010605","GO:BP","negative regulation of macromolecule metabolic process",16178,4302,"GO:0009892, GO:0043170, GO:0060255"
"T1","Oligodendrocytes","3","brown",407,TRUE,4.20420929164946e-36,10755,386,355,0.919689119170985,0.0330079033007903,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T1","Oligodendrocytes","3","brown",407,TRUE,1.62674550350239e-31,2131,386,141,0.365284974093264,0.0661661191928672,"GO:1903561","GO:CC","extracellular vesicle",16860,3690,"GO:0031982, GO:0065010"
"T1","Oligodendrocytes","3","brown",407,TRUE,1.71327561739317e-31,2132,386,141,0.365284974093264,0.0661350844277674,"GO:0065010","GO:CC","extracellular membrane-bounded organelle",16860,2398,"GO:0043227, GO:0043230"
"T1","Oligodendrocytes","3","brown",407,TRUE,1.71327561739317e-31,2132,386,141,0.365284974093264,0.0661350844277674,"GO:0043230","GO:CC","extracellular organelle",16860,1882,"GO:0005576, GO:0043226"
"T1","Oligodendrocytes","3","brown",407,TRUE,2.07437838759019e-31,2108,386,140,0.362694300518135,0.0664136622390892,"GO:0070062","GO:CC","extracellular exosome",16860,2418,"GO:0005615, GO:1903561"
"T1","Oligodendrocytes","3","brown",407,TRUE,2.1361484067918e-30,3566,386,186,0.481865284974093,0.0521592821088054,"GO:0031982","GO:CC","vesicle",16860,1228,"GO:0043227"
"T1","Oligodendrocytes","3","brown",407,TRUE,9.73753846369929e-27,265,243,51,0.209876543209877,0.192452830188679,"KEGG:05012","KEGG","Parkinson disease",8484,412,"KEGG:00000"
"T1","Oligodendrocytes","3","brown",407,TRUE,5.98567777247781e-25,474,243,64,0.263374485596708,0.135021097046413,"KEGG:05022","KEGG","Pathways of neurodegeneration - multiple diseases",8484,417,"KEGG:00000"
"T1","Oligodendrocytes","3","brown",407,TRUE,1.02662380190321e-23,305,243,51,0.209876543209877,0.167213114754098,"KEGG:05016","KEGG","Huntington disease",8484,414,"KEGG:00000"
"T1","Oligodendrocytes","3","brown",407,TRUE,5.81131737183432e-21,363,243,52,0.213991769547325,0.143250688705234,"KEGG:05014","KEGG","Amyotrophic lateral sclerosis",8484,413,"KEGG:00000"
"T1","Oligodendrocytes","3","brown",407,TRUE,7.53058673356283e-21,5231,386,213,0.551813471502591,0.040718791818008,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T1","Oligodendrocytes","3","brown",407,TRUE,1.5201298249511e-20,271,243,45,0.185185185185185,0.166051660516605,"KEGG:05020","KEGG","Prion disease",8484,416,"KEGG:00000"
"T1","Oligodendrocytes","3","brown",407,TRUE,3.66548536477379e-19,134,243,32,0.131687242798354,0.238805970149254,"KEGG:00190","KEGG","Oxidative phosphorylation",8484,18,"KEGG:00000"
"T1","Oligodendrocytes","3","brown",407,TRUE,7.8135095087661e-19,2924,386,144,0.373056994818653,0.0492476060191518,"GO:0031090","GO:CC","organelle membrane",16860,1045,"GO:0016020, GO:0043227"
"T1","Oligodendrocytes","3","brown",407,TRUE,3.78624638342026e-18,13667,386,373,0.966321243523316,0.0272920172678715,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T1","Oligodendrocytes","3","brown",407,TRUE,2.30975647049977e-17,12730,386,359,0.930051813471503,0.0282010997643362,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T1","Oligodendrocytes","3","brown",407,TRUE,2.39226086738446e-17,134,308,31,0.100649350649351,0.23134328358209,"REAC:R-HSA-1632852","REAC","Macroautophagy",10842,1347,"REAC:R-HSA-9612973"
"T1","Oligodendrocytes","3","brown",407,TRUE,6.45418088588697e-17,149,308,32,0.103896103896104,0.214765100671141,"REAC:R-HSA-9612973","REAC","Autophagy",10842,188,"REAC:0000000"
"T1","Oligodendrocytes","3","brown",407,TRUE,6.53411459373277e-17,78,243,24,0.0987654320987654,0.307692307692308,"KEGG:04721","KEGG","Synaptic vesicle cycle",8484,351,"KEGG:00000"
"T1","Oligodendrocytes","3","brown",407,TRUE,9.81541849925895e-17,382,243,48,0.197530864197531,0.12565445026178,"KEGG:05010","KEGG","Alzheimer disease",8484,411,"KEGG:00000"
"T1","Oligodendrocytes","3","brown",407,TRUE,2.27364528738819e-16,3205,386,147,0.380829015544041,0.0458658346333853,"GO:0005615","GO:CC","extracellular space",16860,232,"GO:0005576, GO:0110165"
