"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T2","DA_neurons","6","black",572,TRUE,4.81563554275053e-09,13667,502,460,0.916334661354582,0.0336577156654716,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T2","DA_neurons","6","black",572,TRUE,1.63914308324072e-08,10755,502,387,0.770916334661355,0.0359832635983264,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T2","DA_neurons","6","black",572,TRUE,1.14511543070899e-06,131,255,19,0.0745098039215686,0.145038167938931,"KEGG:04728","KEGG","Dopaminergic synapse",8484,358,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,3.18052948001473e-06,13965,526,472,0.897338403041825,0.0337987826709631,"GO:0005515","GO:MF","protein binding",17314,1492,"GO:0005488"
"T2","DA_neurons","6","black",572,TRUE,7.59517195013282e-06,1658,502,89,0.177290836653386,0.0536791314837153,"GO:1902494","GO:CC","catalytic complex",16860,3635,"GO:0032991"
"T2","DA_neurons","6","black",572,TRUE,3.05988647628527e-05,561,484,43,0.0888429752066116,0.0766488413547237,"GO:0043632","GO:BP","modification-dependent macromolecule catabolic process",16178,11169,"GO:0009057"
"T2","DA_neurons","6","black",572,TRUE,3.31838212474161e-05,542,484,42,0.0867768595041322,0.0774907749077491,"GO:0006511","GO:BP","ubiquitin-dependent protein catabolic process",16178,2261,"GO:0019941"
"T2","DA_neurons","6","black",572,TRUE,4.34053148708654e-05,5231,502,210,0.418326693227092,0.0401452877078952,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T2","DA_neurons","6","black",572,TRUE,5.04267422071095e-05,550,484,42,0.0867768595041322,0.0763636363636364,"GO:0019941","GO:BP","modification-dependent protein catabolic process",16178,6301,"GO:0043632, GO:0051603"
"T2","DA_neurons","6","black",572,TRUE,0.00022091911086217,165,255,18,0.0705882352941176,0.109090909090909,"KEGG:04140","KEGG","Autophagy - animal",8484,277,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00033842684088604,137,255,16,0.0627450980392157,0.116788321167883,"KEGG:04910","KEGG","Insulin signaling pathway",8484,367,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00037753966623984,11912,502,401,0.798804780876494,0.0336635325721961,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T2","DA_neurons","6","black",572,TRUE,0.0004776534563526,1661,484,86,0.177685950413223,0.0517760385310054,"GO:0007399","GO:BP","nervous system development",16178,2932,"GO:0048731"
"T2","DA_neurons","6","black",572,TRUE,0.00051553809437256,474,255,33,0.129411764705882,0.069620253164557,"KEGG:05022","KEGG","Pathways of neurodegeneration - multiple diseases",8484,417,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00064027335269737,669,484,45,0.0929752066115702,0.0672645739910314,"GO:0051603","GO:BP","proteolysis involved in protein catabolic process",16178,14275,"GO:0006508, GO:0030163"
"T2","DA_neurons","6","black",572,TRUE,0.00074282568724858,1168,484,66,0.136363636363636,0.0565068493150685,"GO:0009057","GO:BP","macromolecule catabolic process",16178,3270,"GO:0043170, GO:1901575"
"T2","DA_neurons","6","black",572,TRUE,0.00088411779129071,295,502,25,0.049800796812749,0.0847457627118644,"GO:0000151","GO:CC","ubiquitin ligase complex",16860,23,"GO:0140535, GO:1990234"
"T2","DA_neurons","6","black",572,TRUE,0.00092918853048047,148,255,16,0.0627450980392157,0.108108108108108,"KEGG:04723","KEGG","Retrograde endocannabinoid signaling",8484,353,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00101868657238753,363,484,30,0.0619834710743802,0.0826446280991736,"GO:0043161","GO:BP","proteasome-mediated ubiquitin-dependent protein catabolic process",16178,10914,"GO:0006511, GO:0010498"
"T2","DA_neurons","6","black",572,TRUE,0.00110736766956148,382,255,28,0.109803921568627,0.0732984293193717,"KEGG:05010","KEGG","Alzheimer disease",8484,411,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00142953796922784,120,255,14,0.0549019607843137,0.116666666666667,"KEGG:04935","KEGG","Growth hormone synthesis, secretion and action",8484,392,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00142953796922784,120,255,14,0.0549019607843137,0.116666666666667,"KEGG:04071","KEGG","Sphingolipid signaling pathway",8484,260,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00148087741232171,10872,502,370,0.737051792828685,0.0340323767476085,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T2","DA_neurons","6","black",572,TRUE,0.00165521191727793,294,484,26,0.0537190082644628,0.0884353741496599,"GO:0010975","GO:BP","regulation of neuron projection development",16178,4609,"GO:0031175, GO:0120035"
"T2","DA_neurons","6","black",572,TRUE,0.00179733440683383,842,502,49,0.097609561752988,0.0581947743467933,"GO:1990234","GO:CC","transferase complex",16860,3836,"GO:1902494"
"T2","DA_neurons","6","black",572,TRUE,0.00240515512058497,12730,502,419,0.834661354581673,0.0329143754909662,"GO:0043226","GO:CC","organelle",16860,1878,"GO:0110165"
"T2","DA_neurons","6","black",572,TRUE,0.00271928608620632,99,484,14,0.0289256198347107,0.141414141414141,"GO:0050770","GO:BP","regulation of axonogenesis",16178,13673,"GO:0007409, GO:0010975, GO:0022603"
"T2","DA_neurons","6","black",572,TRUE,0.0027325289791435,463,484,34,0.0702479338842975,0.0734341252699784,"GO:0010498","GO:BP","proteasomal protein catabolic process",16178,4224,"GO:0030163, GO:0051603"
"T2","DA_neurons","6","black",572,TRUE,0.0028964788499642,9578,484,336,0.694214876033058,0.0350803925662978,"GO:0050794","GO:BP","regulation of cellular process",16178,13691,"GO:0009987, GO:0050789"
"T2","DA_neurons","6","black",572,TRUE,0.00315096190894264,181,255,17,0.0666666666666667,0.0939226519337017,"KEGG:04360","KEGG","Axon guidance",8484,305,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00326571019283178,874,484,52,0.107438016528926,0.0594965675057208,"GO:0009894","GO:BP","regulation of catabolic process",16178,3792,"GO:0009056, GO:0019222"
"T2","DA_neurons","6","black",572,TRUE,0.00360742082155449,340,502,26,0.051792828685259,0.0764705882352941,"GO:0030425","GO:CC","dendrite",16860,933,"GO:0043005, GO:0097447"
"T2","DA_neurons","6","black",572,TRUE,0.00371914739964795,221,255,19,0.0745098039215686,0.085972850678733,"KEGG:05208","KEGG","Chemical carcinogenesis - reactive oxygen species",8484,460,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00374780119364012,15291,526,494,0.939163498098859,0.032306585573213,"GO:0005488","GO:MF","binding",17314,1480,"GO:0003674"
"T2","DA_neurons","6","black",572,TRUE,0.0041473564976855,84,255,11,0.0431372549019608,0.130952380952381,"KEGG:04012","KEGG","ErbB signaling pathway",8484,245,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00420949533643007,343,502,26,0.051792828685259,0.075801749271137,"GO:0097447","GO:CC","dendritic tree",16860,3005,"GO:0036477, GO:0043005"
"T2","DA_neurons","6","black",572,TRUE,0.00435283484675252,450,502,31,0.0617529880478088,0.0688888888888889,"GO:0036477","GO:CC","somatodendritic compartment",16860,1720,"GO:0110165"
"T2","DA_neurons","6","black",572,TRUE,0.00475888676284615,4113,484,168,0.347107438016529,0.0408460977388767,"GO:0048523","GO:BP","negative regulation of cellular process",16178,13231,"GO:0009987, GO:0048519, GO:0050794"
"T2","DA_neurons","6","black",572,TRUE,0.00496273094666359,101,255,12,0.0470588235294118,0.118811881188119,"KEGG:05142","KEGG","Chagas disease",8484,434,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00529141179109609,5725,502,215,0.428286852589641,0.0375545851528384,"GO:0032991","GO:CC","protein-containing complex",16860,1340,"GO:0005575"
"T2","DA_neurons","6","black",572,TRUE,0.00587591960687177,119,255,13,0.0509803921568627,0.109243697478992,"KEGG:04660","KEGG","T cell receptor signaling pathway",8484,338,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00603593410215959,103,255,12,0.0470588235294118,0.116504854368932,"KEGG:04137","KEGG","Mitophagy - animal",8484,274,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00672292232039267,271,255,21,0.0823529411764706,0.0774907749077491,"KEGG:05020","KEGG","Prion disease",8484,416,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.00676316673117372,848,484,50,0.103305785123967,0.0589622641509434,"GO:0030163","GO:BP","protein catabolic process",16178,6928,"GO:0009057, GO:0019538, GO:1901565"
"T2","DA_neurons","6","black",572,TRUE,0.00747749746296766,756,484,46,0.0950413223140496,0.0608465608465608,"GO:0048666","GO:BP","neuron development",16178,13349,"GO:0030182, GO:0048468"
"T2","DA_neurons","6","black",572,TRUE,0.0078313473944385,4420,484,177,0.365702479338843,0.0400452488687783,"GO:0048519","GO:BP","negative regulation of biological process",16178,13227,"GO:0008150, GO:0050789"
"T2","DA_neurons","6","black",572,TRUE,0.00913575115057269,930,484,53,0.109504132231405,0.056989247311828,"GO:0030182","GO:BP","neuron differentiation",16178,6936,"GO:0030154, GO:0048699"
"T2","DA_neurons","6","black",572,TRUE,0.00963960381604211,1258,484,66,0.136363636363636,0.0524642289348172,"GO:0016192","GO:BP","vesicle-mediated transport",16178,5229,"GO:0006810, GO:0009987"
"T2","DA_neurons","6","black",572,TRUE,0.00967377682452659,10131,484,349,0.721074380165289,0.0344487217451387,"GO:0050789","GO:BP","regulation of biological process",16178,13687,"GO:0008150, GO:0065007"
"T2","DA_neurons","6","black",572,TRUE,0.0100766743882945,2145,484,99,0.204545454545455,0.0461538461538462,"GO:0009056","GO:BP","catabolic process",16178,3269,"GO:0008152"
"T2","DA_neurons","6","black",572,TRUE,0.0100927302063777,4010,484,163,0.336776859504132,0.0406483790523691,"GO:0019538","GO:BP","protein metabolic process",16178,6075,"GO:0043170, GO:0044238, GO:1901564"
"T2","DA_neurons","6","black",572,TRUE,0.0102147891273474,679,502,40,0.0796812749003984,0.0589101620029455,"GO:0045202","GO:CC","synapse",16860,2140,"GO:0030054"
"T2","DA_neurons","6","black",572,TRUE,0.0105916546654514,2428,484,109,0.225206611570248,0.0448929159802306,"GO:0009892","GO:BP","negative regulation of metabolic process",16178,3790,"GO:0008152, GO:0019222, GO:0048519"
"T2","DA_neurons","6","black",572,TRUE,0.0109305865177676,11983,502,396,0.788844621513944,0.0330468163231244,"GO:0043227","GO:CC","membrane-bounded organelle",16860,1879,"GO:0043226"
"T2","DA_neurons","6","black",572,TRUE,0.0128509175995594,2213,484,101,0.208677685950413,0.0456394035246272,"GO:0031324","GO:BP","negative regulation of cellular metabolic process",16178,7373,"GO:0009892, GO:0031323, GO:0044237, GO:0048523"
"T2","DA_neurons","6","black",572,TRUE,0.0139758112605822,477,484,33,0.0681818181818182,0.0691823899371069,"GO:0031344","GO:BP","regulation of cell projection organization",16178,7392,"GO:0030030, GO:0051128"
"T2","DA_neurons","6","black",572,TRUE,0.0144842514996352,265,255,20,0.0784313725490196,0.0754716981132075,"KEGG:05012","KEGG","Parkinson disease",8484,412,"KEGG:00000"
"T2","DA_neurons","6","black",572,TRUE,0.0160442368416804,259,325,21,0.0646153846153846,0.0810810810810811,"REAC:R-HSA-112315","REAC","Transmission across Chemical Synapses",10842,2503,"REAC:R-HSA-112316"
