"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T2","GABA_like_neurons","14","black",727,TRUE,2.54925054203383e-14,13667,599,556,0.928213689482471,0.0406819345869613,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T2","GABA_like_neurons","14","black",727,TRUE,6.98887720086541e-08,11912,599,489,0.816360601001669,0.041051040967092,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T2","GABA_like_neurons","14","black",727,TRUE,8.18638966155854e-08,10872,599,456,0.76126878130217,0.0419426048565121,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T2","GABA_like_neurons","14","black",727,TRUE,2.00395225544835e-06,5231,599,251,0.419031719532554,0.04798317721277,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T2","GABA_like_neurons","14","black",727,TRUE,2.04276766245896e-06,5468,599,260,0.434056761268781,0.0475493782004389,"GO:0043233","GO:CC","organelle lumen",16860,1885,"GO:0031974, GO:0043226"
"T2","GABA_like_neurons","14","black",727,TRUE,2.04276766245896e-06,5468,599,260,0.434056761268781,0.0475493782004389,"GO:0070013","GO:CC","intracellular organelle lumen",16860,2399,"GO:0043229, GO:0043233"
"T2","GABA_like_neurons","14","black",727,TRUE,2.04276766245896e-06,5468,599,260,0.434056761268781,0.0475493782004389,"GO:0031974","GO:CC","membrane-enclosed lumen",16860,1221,"GO:0110165"
"T2","GABA_like_neurons","14","black",727,TRUE,1.5574429187427e-05,6709,599,302,0.504173622704507,0.04501416008347,"GO:0005634","GO:CC","nucleus",16860,243,"GO:0043231"
"T2","GABA_like_neurons","14","black",727,TRUE,2.07404536570837e-05,10755,599,442,0.737896494156928,0.0410971641097164,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T2","GABA_like_neurons","14","black",727,TRUE,2.62770923812429e-05,4410,599,214,0.357262103505843,0.0485260770975057,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
