"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,6.95733689984106e-20,13667,1136,1035,0.911091549295775,0.075729860247311,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,6.19088190727813e-19,5231,1136,499,0.439260563380282,0.0953928503154273,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,8.19941838306958e-16,10872,1136,864,0.76056338028169,0.0794701986754967,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16860,1883,"GO:0043227, GO:0043229"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,1.74798466713175e-15,11912,1136,925,0.814260563380282,0.0776527871054399,"GO:0043229","GO:CC","intracellular organelle",16860,1881,"GO:0005622, GO:0043226"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,2.27392061099197e-15,4410,1136,424,0.373239436619718,0.0961451247165533,"GO:0031981","GO:CC","nuclear lumen",16860,1227,"GO:0005634, GO:0070013"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,3.91593140435249e-14,1192,1103,160,0.14505893019039,0.134228187919463,"GO:0046907","GO:BP","intracellular transport",16178,12847,"GO:0006810, GO:0051641, GO:0051649"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,8.39455616830258e-14,4111,1136,395,0.347711267605634,0.0960836779372415,"GO:0005654","GO:CC","nucleoplasm",16860,252,"GO:0031981, GO:0110165"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,2.29024426030238e-13,10755,1136,847,0.745598591549296,0.0787540678754068,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,3.42232711332593e-13,2056,1163,230,0.197764402407567,0.111867704280156,"GO:0016740","GO:MF","transferase activity",17314,2939,"GO:0003824"
"T2","Oligodendrocyte_progenitor_cells","7","blue",1295,TRUE,9.0514223904753e-11,1568,1103,184,0.166817769718948,0.11734693877551,"GO:0051649","GO:BP","establishment of localization in cell",16178,14317,"GO:0051234, GO:0051641"
