"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T2","GABA_neurons_expressing_GABA_receptors","13","black",176,TRUE,0.00020452149169049,10755,154,126,0.818181818181818,0.0117154811715481,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T2","GABA_neurons_expressing_GABA_receptors","13","black",176,TRUE,0.0191625623964136,1506,157,30,0.191082802547771,0.0199203187250996,"GO:0003723","GO:MF","RNA binding",17314,346,"GO:0003676"
"T2","GABA_neurons_expressing_GABA_receptors","13","black",176,TRUE,0.0243981984942152,13667,154,142,0.922077922077922,0.0103899904880369,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T2","GABA_neurons_expressing_GABA_receptors","13","black",176,TRUE,0.0250390558292083,74,100,6,0.06,0.0810810810810811,"REAC:R-HSA-9013106","REAC","RHOC GTPase cycle",10842,1814,"REAC:R-HSA-9012999"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,3.73148820544499e-15,10755,485,394,0.812371134020619,0.0366341236634124,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,9.65146786689538e-13,5231,485,232,0.478350515463918,0.044350984515389,"GO:0005829","GO:CC","cytosol",16860,380,"GO:0005737, GO:0110165"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,3.65327845083611e-09,1661,463,98,0.211663066954644,0.0590006020469597,"GO:0007399","GO:BP","nervous system development",16178,2932,"GO:0048731"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,1.30722344933369e-08,756,463,58,0.125269978401728,0.0767195767195767,"GO:0048666","GO:BP","neuron development",16178,13349,"GO:0030182, GO:0048468"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,2.26060670654847e-08,682,463,54,0.116630669546436,0.0791788856304985,"GO:0031175","GO:BP","neuron projection development",16178,7333,"GO:0048666, GO:0120036"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,2.27254708051732e-08,474,247,41,0.165991902834008,0.0864978902953586,"KEGG:05022","KEGG","Pathways of neurodegeneration - multiple diseases",8484,417,"KEGG:00000"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,8.2983693253803e-08,340,485,34,0.0701030927835052,0.1,"GO:0030425","GO:CC","dendrite",16860,933,"GO:0043005, GO:0097447"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,1.04889189178007e-07,343,485,34,0.0701030927835052,0.0991253644314869,"GO:0097447","GO:CC","dendritic tree",16860,3005,"GO:0036477, GO:0043005"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,1.05942430294605e-07,930,463,64,0.138228941684665,0.0688172043010753,"GO:0030182","GO:BP","neuron differentiation",16178,6936,"GO:0030154, GO:0048699"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,1.13334979181379e-07,344,485,34,0.0701030927835052,0.0988372093023256,"GO:0030424","GO:CC","axon",16860,932,"GO:0043005"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,1.6050054082805e-07,985,463,66,0.142548596112311,0.067005076142132,"GO:0048699","GO:BP","generation of neurons",16178,13381,"GO:0022008"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,2.5224294473455e-07,828,485,57,0.117525773195876,0.0688405797101449,"GO:0043005","GO:CC","neuron projection",16860,1846,"GO:0120025"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,2.70816868430147e-07,450,485,39,0.0804123711340206,0.0866666666666667,"GO:0036477","GO:CC","somatodendritic compartment",16860,1720,"GO:0110165"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,4.1188424156612e-07,202,247,24,0.097165991902834,0.118811881188119,"KEGG:05415","KEGG","Diabetic cardiomyopathy",8484,492,"KEGG:00000"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,5.73774732661743e-07,13667,485,440,0.907216494845361,0.0321943367234945,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,1.64851284635433e-06,305,247,29,0.117408906882591,0.0950819672131148,"KEGG:05016","KEGG","Huntington disease",8484,414,"KEGG:00000"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,2.16389045298421e-06,1120,463,69,0.14902807775378,0.0616071428571429,"GO:0022008","GO:BP","neurogenesis",16178,6799,"GO:0007399, GO:0030154"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,9.26885233424636e-06,459,463,38,0.08207343412527,0.0827886710239651,"GO:0048858","GO:BP","cell projection morphogenesis",16178,13527,"GO:0000902, GO:0030030, GO:0032989"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,9.81928689070432e-06,440,463,37,0.0799136069114471,0.0840909090909091,"GO:0048812","GO:BP","neuron projection morphogenesis",16178,13483,"GO:0031175, GO:0120039"
"T2","GABA_neurons_expressing_GABA_receptors","13","blue",541,TRUE,1.53578668167304e-05,400,323,34,0.105263157894737,0.085,"REAC:R-HSA-112316","REAC","Neuronal System",10842,1542,"REAC:0000000"
