"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T2","Endothelial_cells","9","black",434,TRUE,3.73029620514969e-06,228,365,23,0.063013698630137,0.100877192982456,"GO:0051607","GO:BP","defense response to virus",16178,14278,"GO:0009615, GO:0140546"
"T2","Endothelial_cells","9","black",434,TRUE,4.48847421529382e-06,334,365,28,0.0767123287671233,0.0838323353293413,"GO:0009615","GO:BP","response to virus",16178,3578,"GO:0051707"
"T2","Endothelial_cells","9","black",434,TRUE,0.00018990314608045,71,240,11,0.0458333333333333,0.154929577464789,"REAC:R-HSA-909733","REAC","Interferon alpha/beta signaling",10842,1194,"REAC:R-HSA-913531"
"T2","Endothelial_cells","9","black",434,TRUE,0.00038047131666585,10755,381,286,0.750656167979003,0.0265922826592283,"GO:0005737","GO:CC","cytoplasm",16860,309,"GO:0005622, GO:0110165"
"T2","Endothelial_cells","9","black",434,TRUE,0.00278205841166994,193,240,16,0.0666666666666667,0.0829015544041451,"REAC:R-HSA-913531","REAC","Interferon Signaling",10842,1193,"REAC:R-HSA-1280215"
"T2","Endothelial_cells","9","black",434,TRUE,0.00397337171116077,138,183,12,0.0655737704918033,0.0869565217391304,"KEGG:05162","KEGG","Measles",8484,443,"KEGG:00000"
"T2","Endothelial_cells","9","black",434,TRUE,0.00473415442463017,119,381,12,0.031496062992126,0.100840336134454,"GO:0001726","GO:CC","ruffle",16860,155,"GO:0031252, GO:0120025"
"T2","Endothelial_cells","9","black",434,TRUE,0.00588897161670836,207,381,16,0.041994750656168,0.0772946859903382,"GO:0009925","GO:CC","basal plasma membrane",16860,658,"GO:0045178, GO:0098590"
"T2","Endothelial_cells","9","black",434,TRUE,0.00606319661128782,167,183,13,0.0710382513661202,0.0778443113772455,"KEGG:05164","KEGG","Influenza A",8484,445,"KEGG:00000"
"T2","Endothelial_cells","9","black",434,TRUE,0.00675110213883774,790,381,37,0.0971128608923885,0.0468354430379747,"GO:0098590","GO:CC","plasma membrane region",16860,3217,"GO:0005886, GO:0016020"
"T2","Endothelial_cells","9","black",434,TRUE,0.00688158957710486,247,395,18,0.0455696202531646,0.0728744939271255,"GO:0008514","GO:MF","organic anion transmembrane transporter activity",17314,1769,"GO:0022857"
