"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,2.25259598895468e-06,2069,793,150,0.189155107187894,0.0724987916868052,"GO:0140096","GO:MF","catalytic activity, acting on a protein",17314,10409,"GO:0003824"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,3.01685337511133e-06,13667,779,689,0.884467265725289,0.0504134045511085,"GO:0005622","GO:CC","intracellular anatomical structure",16860,237,"GO:0110165"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,7.30642917694594e-06,379,793,44,0.0554854981084489,0.116094986807388,"GO:0004674","GO:MF","protein serine/threonine kinase activity",17314,977,"GO:0004672"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,2.63318225360216e-05,828,779,73,0.0937098844672657,0.0881642512077295,"GO:0043005","GO:CC","neuron projection",16860,1846,"GO:0120025"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,6.40016409129331e-05,1602,779,118,0.151476251604621,0.0736579275905119,"GO:0042995","GO:CC","cell projection",16860,1845,"GO:0110165"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,7.94355646233378e-05,679,779,62,0.079589216944801,0.0913107511045655,"GO:0045202","GO:CC","synapse",16860,2140,"GO:0030054"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,8.75511461021201e-05,1185,760,97,0.127631578947368,0.0818565400843882,"GO:0120036","GO:BP","plasma membrane bounded cell projection organization",16178,20035,"GO:0030030"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,0.00012343531103862,1587,779,116,0.148908857509628,0.0730938878386894,"GO:0120025","GO:CC","plasma membrane bounded cell projection",16860,3443,"GO:0042995"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,0.00012889994793,2056,793,142,0.17906683480454,0.0690661478599222,"GO:0016740","GO:MF","transferase activity",17314,2939,"GO:0003824"
"T1","GABA_neurons_expressing_GLU_receptors","22","black",980,TRUE,0.0001674265902418,1201,760,97,0.127631578947368,0.0807660283097419,"GO:0030030","GO:BP","cell projection organization",16178,6891,"GO:0016043"
