"iteration","cell_type","subcluster","module","module_size","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"T4","Endothelial_cells","9","black",322,TRUE,1.30296147892937e-06,4716,279,123,0.440860215053763,0.0260814249363868,"GO:0005886","GO:CC","plasma membrane",16860,422,"GO:0016020, GO:0071944"
"T4","Endothelial_cells","9","black",322,TRUE,3.79693413607354e-06,40,279,9,0.032258064516129,0.225,"GO:0044304","GO:CC","main axon",16860,2057,"GO:0030424, GO:0110165"
"T4","Endothelial_cells","9","black",322,TRUE,4.40613953891704e-06,682,266,35,0.131578947368421,0.0513196480938416,"GO:0031175","GO:BP","neuron projection development",16178,7333,"GO:0048666, GO:0120036"
"T4","Endothelial_cells","9","black",322,TRUE,1.37392217210871e-05,282,279,20,0.0716845878136201,0.0709219858156028,"GO:0098794","GO:CC","postsynapse",16860,3257,"GO:0045202, GO:0110165"
"T4","Endothelial_cells","9","black",322,TRUE,1.74706814096134e-05,455,266,27,0.101503759398496,0.0593406593406593,"GO:0120039","GO:BP","plasma membrane bounded cell projection morphogenesis",16178,20036,"GO:0048858"
"T4","Endothelial_cells","9","black",322,TRUE,1.8251691700577e-05,756,266,36,0.135338345864662,0.0476190476190476,"GO:0048666","GO:BP","neuron development",16178,13349,"GO:0030182, GO:0048468"
"T4","Endothelial_cells","9","black",322,TRUE,2.10194855246061e-05,459,266,27,0.101503759398496,0.0588235294117647,"GO:0048858","GO:BP","cell projection morphogenesis",16178,13527,"GO:0000902, GO:0030030, GO:0032989"
"T4","Endothelial_cells","9","black",322,TRUE,2.34141179227729e-05,5156,279,127,0.455197132616487,0.0246314972847168,"GO:0071944","GO:CC","cell periphery",16860,2793,"GO:0110165"
"T4","Endothelial_cells","9","black",322,TRUE,2.68681752947835e-05,679,279,32,0.114695340501792,0.0471281296023564,"GO:0045202","GO:CC","synapse",16860,2140,"GO:0030054"
"T4","Endothelial_cells","9","black",322,TRUE,3.65009287818098e-05,440,266,26,0.0977443609022556,0.0590909090909091,"GO:0048812","GO:BP","neuron projection morphogenesis",16178,13483,"GO:0031175, GO:0120039"
"T4","Endothelial_cells","9","black",322,TRUE,5.44965919146381e-05,1411,279,50,0.17921146953405,0.0354358610914245,"GO:0030054","GO:CC","cell junction",16860,868,"GO:0110165"
